state	year	spircons	unrate	perinc	emppop	beertax	sobapt	mormon	mlda	dry	yngdrv	vmiles	breath	jaild	comserd	allmort	mrall	allnite	mralln	allsvn	a1517	mra1517	a1517n	mra1517n	a1820	a1820n	mra1820	mra1820n	a2124	mra2124	a2124n	mra2124n	aidall	mraidall	pop	pop1517	pop1820	pop2124	miles	unus	epopus	gspch
26	1983	1.870000005	14.19999981	13606.65137	54.74843979	0.5243784189	0.6376000047	0.200000003	21	0	0.2372439951	6721.328125	1	0	0	1314	0.000145129	345	3.81047e-005	200	110	0.000232068	17	3.586499952e-005	163	75	0.0003221775	0.0001482411753	179	0.000268366	78	0.000116942	492.7099915	5.4419e-005	9054014	473999	505932.3125	666999.5	60855	9.600000381	57.90000153	0.04723083228
26	1984	1.870000005	11.19999981	14317.58203	57.24455261	0.5024812818	0.6506400108	0.200000003	21	0	0.243742004	7007.070801	1	0	0	1531	0.000169022	334	3.68735e-005	191	122	0.000265217	26	5.65219998e-005	174	58	0.0003519711	0.0001173236888	196	0.00029878	74	0.000112805	547.5300293	6.0447e-005	9057993	460000.6562	494358.8125	656001.0625	63470	7.5	59.50000381	0.07154077291
26	1985	1.840000033	9.899999619	14830.50879	57.69797134	0.4843834639	0.66395998	0.200000003	21	0	0.2194190025	7416.576172	1	0	0	1545	0.000170004	302	3.32306e-005	165	106	0.000232967	19	4.175800132e-005	168	53	0.00034779	0.0001097194763	179	0.000278383	64	9.9533e-005	423.7600098	4.6628e-005	9088021	455000.0625	483050.0625	642999.0625	67402	7.199999809	60.10000229	0.04663993791
26	1986	1.75	8.800000191	15278.6377	58.40746689	0.471886456	0.6775500178	0.200000003	21	0	0.1919119954	7829.523438	1	0	0	1605	0.000175621	334	3.65467e-005	200	147	0.000314103	30	6.410299829e-005	176	72	0.0003728814	0.0001525423722	189	0.000307818	64	0.000104235	498.3099976	5.4525e-005	9138998	467999.3438	472000	613999.1875	71554	7	60.70000076	0.03873841837
26	1987	1.649999976	8.199999809	15418	59.94805527	0.4572579861	0.6914100051	0.200000003	21	0	0.1867209971	8228.915039	1	0	0	1597	0.000173587	333	3.61957e-005	177	138	0.000299349	17	3.68760011e-005	169	47	0.00036501	0.0001015119997	180	0.000298507	61	0.000101161	487.3699951	5.2975e-005	9199998	461000.375	463001.0312	603000.9375	75706	6.199999809	61.5	0.01762701012
26	1988	1.620000005	7.599999905	15930.70215	60.24684143	0.440094322	0.7055600286	0.200000003	21	0	0.1752540022	8430.646484	1	0	0	1704	0.000184416	359	3.88528e-005	200	115	0.000261364	17	3.863600068e-005	176	62	0.00039819	0.0001402710041	192	0.000320534	75	0.000125209	551.1300049	5.9646e-005	9239979	439999.375	442000.0625	599000.4375	77899	5.5	62.30000305	0.0325749144
27	1982	2.130000114	7.800000191	13781.62305	65.08143616	0.3460620344	0.1000000015	0.200000003	19	0	0.1998330057	7059.263672	1	0	0	571	0.000138156	138	3.33898e-005	83	36	0.000169014	14	6.572800339e-005	65	26	0.0002804019	0.0001121607711	96	0.000306709	39	0.000124601	164.6000061	3.9827e-005	4133009	213000.0938	231810.0938	313000.2812	29176	9.699999809	57.79999924	-0.02077009156
27	1983	2.109999895	8.199999809	13840.59668	64.76499176	0.3325687945	0.1000000015	0.200000003	19	0	0.191820994	7494.074707	1	0	0	555	0.000133896	124	2.9916e-005	75	40	0.000197044	13	6.403899897e-005	76	27	0.0003348647	0.0001189651011	82	0.000265372	32	0.00010356	178.5650024	4.308e-005	4145008	203000.3438	226957.3125	309000.2188	31063	9.600000381	57.90000153	0.02033431083
27	1984	2.059999943	6.300000191	14734.06641	67.18196106	0.3186812997	0.1000000015	0.200000003	19	0	0.1789740026	7644.966309	1	0	0	582	0.000139803	108	2.5943e-005	61	48	0.000244898	10	5.102000068e-005	93	27	0.0004185303	0.0001215088123	75	0.000246711	21	6.9079e-005	208.1560059	5.0001e-005	4163000.75	195999.9688	222206.1094	303999.4375	31826	7.5	59.50000381	0.08540806174
27	1985	2.039999962	6	14983.05078	66.97629547	0.3072033823	0.1000000015	0.200000003	19	0	0.1751710027	7795.873047	1	0	0	608	0.000145004	128	3.0527e-005	81	45	0.000233161	9	4.663200161e-005	74	29	0.0003401449	0.0001333000109	74	0.000251701	29	9.8639e-005	160.4859924	3.8275e-005	4192987.75	192999.6875	217554.3594	293999.625	32688	7.199999809	60.10000229	0.02035987563
27	1986	1.779999971	5.300000191	15464.39648	66.76154327	0.2992776036	0.1000000015	0.200000003	19.67000008	0	0.1647090018	8053.17627	1	0	0	571	0.000135533	121	2.8721e-005	74	50	0.000255102	7	3.571400157e-005	89	34	0.0004178404	0.000159624411	63	0.000235075	25	9.3284e-005	162.8049927	3.8643e-005	4212996	196000.0312	213000	267999.5625	33928	7	60.70000076	0.03500646353
27	1987	1.809999943	5.400000095	15910	66.88555145	0.3162499964	0.1000000015	0.200000003	21	0	0.1538829952	8282.359375	1	0	0	530	0.000124823	113	2.6613e-005	60	58	0.000306878	11	5.820099977e-005	55	13	0.00026699	6.310699973e-005	63	0.000243243	25	9.6525e-005	141.75	3.3384e-005	4246012.5	189000.1875	206000.2188	259000.25	35167	6.199999809	61.5	0.03633261472
27	1988	1.730000019	4	16048.12305	68.89848328	0.3209817111	0.1000000015	0.200000003	21	0	0.1444330066	8462.254883	1	0	0	612	0.000142094	112	2.6004e-005	65	44	0.000243094	15	8.287299715e-005	81	27	0.00042187	0.0001406249939	79	0.00029368	28	0.000104089	158.0769958	3.6702e-005	4307008	180999.9531	192002.2656	269000.2812	36447	5.5	62.30000305	0.03918159753
28	1982	1.5	11	9553.699219	52.20507431	1.145942807	30.09000015	0.3000000119	21	19.87529945	0.2081889957	6679.400879	0	0	0	730	0.000284379	134	5.2201e-005	79	46	0.000319444	11	7.638899842e-005	81	24	0.0005365657	0.0001589824242	102	0.00053125	29	0.000151042	276	0.000107519	2566996.75	144000.2031	150960.0938	191999.9844	17146	9.699999809	57.79999924	-0.02042019926
28	1983	1.470000029	12.60000038	9513.761719	50.87622833	1.101261497	30.03510094	0.3000000119	21	20.03100014	0.2074359953	6891.988281	1	0	0	715	0.00027681	116	4.4909e-005	71	50	0.000359712	11	7.913699665e-005	76	14	0.0005068012	9.335812501e-005	95	0.000489691	22	0.000113402	125.0530014	4.8414e-005	2582999.25	139000.0938	149960.1719	193999.8906	17802	9.600000381	57.90000153	0.001388362143
28	1984	1.419999957	10.80000019	9792.307617	52.06521606	1.055274725	29.98040009	0.3000000119	21	20	0.1993280053	7098.540039	1	0	0	679	0.000261355	102	3.9261e-005	65	40	0.000294118	6	4.411799819e-005	82	27	0.0005504579	0.0001812483388	76	0.000389744	14	7.1795e-005	434	0.000167052	2597999	135999.8281	148966.8906	194999.7969	18442	7.5	59.50000381	0.06724585593
28	1985	1.360000014	10.30000019	9797.669922	54.20911407	1.076631427	29.92569923	0.3000000119	21	19.8852005	0.1932359934	7321.09668	1	0	0	662	0.000253349	102	3.9036e-005	68	37	0.000276119	6	4.477599941e-005	72	17	0.0004865517	0.0001148802548	101	0.000526042	20	0.000104167	379.894989	0.000145386	2612996.5	134000.1875	147980.1719	191999.875	19130	7.199999809	60.10000229	0.002429162385
28	1986	1.269999981	11.69999981	9996.904297	54.57463837	1.065387011	29.87120056	0.3000000119	21	18.63999939	0.1855240017	7489.32373	1	0	0	771	0.000293826	132	5.0305e-005	79	55	0.000392857	6	4.285699833e-005	85	25	0.0005782313	0.0001700680295	91	0.00052907	24	0.000139535	464.9769897	0.000177202	2624002	140000.0469	147000	171999.9375	19652	7	60.70000076	0.006158276927
28	1987	1.230000019	10.19999981	10303	55.08790588	0.9603000283	29.81669998	0.3000000119	21	17.26479912	0.1756259948	7684.952148	1	0	0	756	0.000288	119	4.5333e-005	78	48	0.000345324	9	6.474799738e-005	85	20	0.00059028	0.0001388889941	95	0.000568862	21	0.000125749	464.3999939	0.000176914	2625000	138999.9062	143999.4531	167000.0781	20173	6.199999809	61.5	0.01317277178
28	1988	1.230000019	8.399999619	10698.74902	55.46129227	0.9242541194	29.76239967	0.3000000119	21	17.26479912	0.1610359997	8413.373047	1	0	0	722	0.000275573	106	4.0458e-005	63	45	0.000333333	7	5.185199916e-005	72	11	0.00054962	8.396899648e-005	84	0.000485549	22	0.000127168	450	0.000171756	2619995.5	135000.125	130999.5938	173000.0469	22043	5.5	62.30000305	0.04846996441
29	1982	1.269999981	9.199999809	12968.97363	56.50999451	0.3466121852	14.3842001	0.4666100144	21	0	0.2074609995	7082.758789	0	0	0	890	0.000180089	220	4.4516e-005	134	79	0.000322449	22	8.979599806e-005	120	43	0.000443723	0.0001590007305	122	0.000341737	46	0.000128852	337.4580078	6.8284e-005	4942001	244999.9844	270439	356999.6875	35003	9.699999809	57.79999924	-0.02075894736
29	1983	1.269999981	9.899999619	13186.92676	56.70601273	0.3330974877	14.47710037	0.503970027	21	0	0.2011809945	7363.07373	0	0	0	911	0.000183558	227	4.5738e-005	130	64	0.00027234	17	7.234000077e-005	102	44	0.000384264	0.0001657609537	112	0.000315493	47	0.000132394	351.8500061	7.0895e-005	4963009	235000.375	265442.4688	354999.9375	36543	9.600000381	57.90000153	0.04598776996
29	1984	1.269999981	7.199999809	13727.47266	58.59957504	0.3191879094	14.57069969	0.5443199873	21	0	0.1872390062	7705.445801	0	0	0	967	0.000193361	203	4.0592e-005	106	65	0.000286344	15	6.607900286e-005	131	47	0.0005028052	0.0001803957566	138	0.000392045	48	0.000136364	337.4349976	6.7473e-005	5001008.5	226999.6875	260538.2656	352000.4062	38535	7.5	59.50000381	0.07116302848
29	1985	1.350000024	6.400000095	14033.89844	61.06405258	0.3076917529	14.66489983	0.587890029	21	0	0.1841879934	7811.482422	0	0	0	931	0.000185126	200	3.9769e-005	126	69	0.000308036	12	5.357099872e-005	105	34	0.0004105979	0.0001329554943	130	0.000377907	45	0.000130814	287.8909912	5.7246e-005	5029007	223999.7969	255724.6719	343999.9688	39284	7.199999809	60.10000229	0.02515323274
29	1986	1.370000005	6.099999905	14368.4209	62.45421219	0.2997533679	14.75969982	0.6349599957	21	0	0.1770479977	8161.916992	0	0	0	1129	0.000222946	237	4.6801e-005	138	97	0.000418103	24	0.000103448001	138	57	0.0005498008	0.0002270916302	153	0.000491961	52	0.000167203	351.6539917	6.9442e-005	5064006.5	232000.25	251000	311000.25	41332	7	60.70000076	0.0272511933
29	1987	1.399999976	6.300000191	14648	62.73596954	0.2904610038	14.85509968	0.6858000159	21	0	0.1637639999	8500.705078	0	0	0	1044	0.000204586	209	4.0956e-005	126	94	0.000406926	16	6.926400238e-005	98	23	0.0004	9.387799946e-005	125	0.000411184	38	0.000125	324.7080078	6.3631e-005	5102988.5	231000.2344	245000	304000.1562	43379	6.199999809	61.5	0.03435477614
29	1988	1.320000052	5.699999809	14871.99219	62.76623154	0.2795582414	14.95110035	0.7407000065	21	0	0.1515740007	8864.046875	0	0	0	1103	0.00021455	237	4.61e-005	147	70	0.000313901	15	6.726499851e-005	129	37	0.0005708	0.0001637170062	150	0.000479233	61	0.000194888	350.8670044	6.8249e-005	5140992.5	223000.25	225998.6094	313000.1562	45570	5.5	62.30000305	0.02467953786
30	1982	1.919999957	8.600000381	12033.41309	61.22449112	0.3464474678	1.180699944	3.299999952	19	0	0.2215449959	8284.473633	0	1	0	254	0.000315528	50	6.2112e-005	32	26	0.000634146	8	0.0001951220038	38	12	0.0008978544	0.0002835329506	51	0.00087931	9	0.000155172	95.54399872	0.000118689	804999.8125	41000.02344	42323.12109	58000.02344	6668.999512	9.699999809	57.79999924	-0.04317305237
30	1983	1.860000014	8.800000191	11954.12891	60.40268707	0.3329392076	1.223199964	3.299999952	19	0	0.2254869938	8800.240234	0	1	0	286	0.00035049	77	9.4363e-005	54	15	0.000375	6	0.0001500000071	31	11	0.0007475879	0.00026527312	49	0.000844828	12	0.000206897	112.6409988	0.00013804	816000.4375	40000	41466.69531	57999.96875	7181	9.600000381	57.90000153	-0.006337285042
30	1984	1.75	7.400000095	11906.59375	62.22961426	0.3190362453	1.267199993	3.299999952	19	0	0.2236289978	8974.486328	0	1	0	238	0.000289186	44	5.3463e-005	24	20	0.000526316	2	5.263200001e-005	41	12	0.0010091662	0.000295365724	24	0.000421053	6	0.000105263	91.90299988	0.000111669	822999.75	37999.98438	40627.59766	56999.94922	7386	7.5	59.50000381	-0.01271043625
30	1985	1.669999957	7.699999809	11669.49121	62.02321625	0.3190783858	1.312899947	3.299999952	19	0	0.2087009996	9167.078125	0	1	0	223	0.000269976	56	6.7797e-005	32	15	0.000405405	7	0.0001891889988	20	12	0.0005024433	0.0003014660324	27	0.000482143	10	0.000178571	94.60299683	0.000114532	825999.3125	37000.03516	39805.48438	55999.98438	7572	7.199999809	60.10000229	-0.05106119439
30	1986	1.539999962	8.100000381	12076.36719	62.33333206	0.3220815361	1.360200047	3.299999952	19	0	0.1872989982	9575.28125	0	1	0	222	0.000271726	30	3.672e-005	17	16	0.000421053	2	5.263200001e-005	30	9	0.0007692308	0.0002307692339	24	0.00048	2	4e-005	69.93599701	8.5601e-005	816999.5	37999.96484	39000	50000	7823	7	60.70000076	0.02652664855
30	1987	1.460000038	7.400000095	12291	62.54180527	0.3237999976	1.409199953	3.299999952	20.32999992	0	0.175665006	9980.223633	0	1	0	234	0.000289246	54	6.6749e-005	32	17	0.000472222	3	8.333299775e-005	26	12	0.0007027	0.0003243240062	35	0.000729167	10	0.000208333	77.86499786	9.6248e-005	808999.9375	36000.01953	37000.14062	47999.97656	8074.000488	6.199999809	61.5	-0.06222976744
30	1988	1.440000057	6.800000191	12383.06055	62.9194603	0.3229104877	1.459900022	3.299999952	21	0	0.1629199982	10109.32715	0	1	0	198	0.000245963	49	6.087e-005	35	20	0.000571429	2	5.714299914e-005	13	3	0.00038235	8.823499957e-005	20	0.000434783	7	0.000152174	73.125	9.0839e-005	804999.1875	34999.97656	34000.26172	45999.96094	8138	5.5	62.30000305	-0.004257434048
31	1982	1.590000033	6.099999905	13192.12402	63.65979385	0.3758949935	0.6565999985	0.4264099896	20	0.03773999959	0.220479995	7191.82666	1	0	0	261	0.000164151	46	2.8931e-005	25	14	0.000181818	4	5.194800178e-005	34	9	0.0003875853	0.0001025961101	31	0.0002605	9	7.563e-005	90.4489975	5.6886e-005	1589999.375	77000.07812	87722.625	119001.9141	11435	9.699999809	57.79999924	-0.03929826617
31	1983	1.50999999	5.699999809	12919.72461	63.59761429	0.3612385392	0.6868000031	0.4402599931	20	0.03759000078	0.2120739967	7226.797852	1	0	0	255	0.000159774	67	4.198e-005	29	17	0.00022973	6	8.108100155e-005	38	19	0.0004432792	0.0002216396097	42	0.00035897	16	0.000136752	70.90399933	4.4426e-005	1596004.25	73999.91406	85724.75	117001.4219	11534	9.600000381	57.90000153	-0.02446988411
31	1984	1.450000048	4.400000095	13540.65918	64.5462265	0.3461538553	0.7185000181	0.4545600116	20	0.03737999871	0.192238003	26148.27148	1	0	0	285	0.00017757	44	2.7414e-005	23	28	0.000394366	6	8.450700261e-005	27	11	0.000322302	0.000131308203	37	0.00032174	9	7.8261e-005	63.36000061	3.9477e-005	1605000.875	71000.03125	83772.375	114999.6953	41968	7.5	59.50000381	0.07834975421
31	1985	1.429999948	5.5	13735.16992	64.9616394	0.3694385588	0.7516000271	0.4693199992	21	0.03691999987	0.1945369989	7505.624512	1	0	0	237	0.000147572	48	2.9888e-005	30	18	0.00026087	6	8.695699944e-005	28	10	0.0003420288	0.0001221531274	28	0.00025225	14	0.000126126	60.51499939	3.7681e-005	1605995.625	68999.88281	81864.46094	111000.9922	12054	7.199999809	60.10000229	0.01844239421
31	1986	1.289999962	5	13971.10449	65.47921753	0.4643962681	0.7861999869	0.4845699966	21	0.03711000085	0.1889380068	7867.966309	1	0	0	290	0.000181477	68	4.2553e-005	40	23	0.000323944	4	5.633800174e-005	40	15	0.0005	0.0001875000016	46	0.00045545	24	0.000237624	78.75	4.928e-005	1597998.75	70999.92969	80000	100999.0078	12573	7	60.70000076	0.007713417523
31	1987	1.25999999	4.900000095	14300	65.31302643	0.4668749869	0.8224999905	0.5002999902	21	0.03720000014	0.1809380054	8212.685547	1	0	0	297	0.000186324	54	3.3877e-005	36	35	0.000492958	2	2.816900087e-005	35	12	0.00045455	0.0001558439981	37	0.00038144	16	0.000164948	67.89199829	4.2592e-005	1593997.5	70999.96094	76999.22656	97000.83594	13091	6.199999809	61.5	-0.02771166526
31	1988	1.24000001	3.599999905	14219.44141	66.358284	0.498075068	0.8604000211	0.5165600181	21	0.03720000014	0.1623719931	8368.896484	1	0	0	261	0.000162921	55	3.4332e-005	35	22	0.000318841	4	5.797099948e-005	33	11	0.00046479	0.0001549300068	23	0.00023232	10	0.00010101	90.51399994	5.6501e-005	1602003.375	68999.91406	70999.80469	99001.375	13407	5.5	62.30000305	0.0314360559
32	1982	4.900000095	10.10000038	14914.08105	65.95744324	0.1610978544	2.022900105	6.397019863	21	0	0.192366004	7304.108887	0	0	0	280	0.000318907	53	6.0364e-005	34	9	0.000214286	1	2.381000013e-005	39	16	0.0009285714	0.0003809523769	50	0.00078125	12	0.0001875	96.34200287	0.000109729	877998.9375	41999.94531	42000	64000	6413	9.699999809	57.79999924	-0.02970694192
32	1983	4.75	9.800000191	14863.53223	65.27571106	0.1999713331	2.034499884	6.159440041	21	0	0.1913120002	7661.084961	1	1	1	253	0.000282051	41	4.5708e-005	25	12	0.000292683	1	2.438999945e-005	32	8	0.0007619048	0.0001904761884	27	0.00042187	8	0.000125	57.91899872	6.457e-005	897000.875	40999.99219	42000	64000.75781	6872	9.600000381	57.90000153	0.03721553832
32	1984	4.650000095	7.800000191	15214.28613	66.76300812	0.2225274742	2.046099901	5.930699825	21	0	0.1923640072	7995.649414	1	1	1	249	0.000271538	27	2.9444e-005	19	13	0.000333333	3	7.692300278e-005	24	5	0.0005714286	0.0001190476178	32	0.00049231	7	0.000107692	59.23099899	6.4592e-005	916998.6875	39000.03906	42000	64999.69922	7332	7.5	59.50000381	0.05219969526
32	1985	4.400000095	8	15564.61816	66.01941681	0.2145127058	2.057800055	5.710440159	21	0	0.1657540053	8083.321777	1	1	1	259	0.000276709	44	4.7009e-005	24	11	0.000282051	3	7.692300278e-005	20	8	0.0004761905	0.0001904761884	38	0.00058462	8	0.000123077	67.32800293	7.1932e-005	936001.3125	39000.03906	42000	64999.48828	7566	7.199999809	60.10000229	0.05643104389
32	1986	4.119999886	6	15976.26465	67.84260559	0.2089783251	2.069600105	5.498370171	21	0	0.1600770056	8253.347656	1	1	1	233	0.000240951	45	4.6536e-005	28	12	0.000292683	2	4.877999891e-005	30	9	0.0007142857	0.000214285712	32	0.00051613	13	0.000209677	69.90799713	7.2294e-005	967001.5625	40999.99219	42000	61999.88281	7981	7	60.70000076	0.05619002879
32	1987	4.010000229	6.300000191	16412	68.23529816	0.2025000006	2.081399918	5.294169903	21	0	0.1554190069	8337.644531	1	1	1	262	0.000260179	45	4.4687e-005	26	13	0.000309524	3	7.142899995e-005	22	5	0.00051163	0.0001162789995	30	0.00048387	10	0.00016129	68.77100372	6.8293e-005	1006999.062	41999.97266	42999.82812	62000.12109	8396	6.199999809	61.5	0.07135709375
32	1988	3.890000105	5.199999809	16853.70508	69.25	0.1948989481	2.093300104	5.097559929	21	0	0.1361470073	8528.455078	1	1	1	286	0.000271347	46	4.3643e-005	32	8	0.000195122	1	2.438999945e-005	24	7	0.00058537	0.0001707320043	42	0.00063636	9	0.000136364	75.35099792	7.1491e-005	1054001	40999.98828	40999.71094	66000.375	8989	5.5	62.30000305	0.1049200445
33	1982	4.570000172	7.400000095	13834.12891	63.09859085	0.4832935631	0.1000000015	0.3000000119	20	0.1083299965	0.1949779987	7353.357422	0	0	0	173	0.000182489	34	3.5865e-005	28	16	0.000340426	5	0.0001063829986	26	6	0.00047771	0.0001102407696	30	0.00042254	14	0.000197183	79.72499847	8.4099e-005	948002.3125	46999.9375	54426.32422	70999.19531	6971	9.699999809	57.79999924	0.02392870001
33	1983	4.599999905	5.400000095	14662.84375	65.60332489	0.5676605701	0.1000000015	0.3000000119	20	0.1042800024	0.1907709986	7488.015625	1	0	0	191	0.000199166	35	3.6496e-005	29	21	0.000446809	6	0.0001276599942	35	7	0.0006413877	0.0001282775338	26	0.0003662	9	0.000126761	63.04899979	6.5744e-005	958999.0625	46999.94922	54569.18359	70999.45312	7181	9.600000381	57.90000153	0.08778028935
33	1984	4.579999924	4.300000191	15451.64844	67.61517334	0.7417582273	0.1000000015	0.3000000119	20	0.1724900007	0.182961002	7458.077148	1	0	0	192	0.000196319	23	2.3517e-005	12	11	0.00023913	1	2.173900066e-005	24	3	0.0004386573	5.483216592e-005	36	0.00050704	6	8.4507e-005	70.51899719	7.2105e-005	978000.0625	46000.08594	54712.41016	71000.3125	7294	7.5	59.50000381	0.0829000026
33	1985	4.360000134	3.900000095	16280.7207	68.29589844	0.7150424123	0.1000000015	0.3000000119	20	0.1603199989	0.1777880043	7553.115723	1	0	0	191	0.000191383	24	2.4048e-005	18	12	0.00026087	4	8.695699944e-005	21	3	0.0003828203	5.468862219e-005	36	0.00050704	4	5.6338e-005	72.59999847	7.2745e-005	997998.75	45999.92188	54856.01953	71000.3125	7538	7.199999809	60.10000229	0.07690004259
33	1986	4.050000191	2.799999952	17132.0957	69.96148682	0.6965944171	0.1000000015	0.3000000119	20.5	0.1557900012	0.1726509929	8133.394531	1	0	0	172	0.000167478	27	2.629e-005	18	16	0.000326531	3	6.122399645e-005	26	9	0.0004727273	0.0001636363595	17	0.00025758	3	4.5455e-005	48.03699875	4.6774e-005	1027000.5	48999.94141	55000	65998.91406	8353	7	60.70000076	0.087744385
33	1987	3.900000095	2.5	17906	71.26865387	0.6750000119	0.1000000015	0.3000000119	21	0.1513700038	0.1679069996	8672.647461	1	0	0	179	0.000169347	25	2.3652e-005	18	23	0.000469388	2	4.081600127e-005	16	5	0.00029091	9.09090013e-005	28	0.00042424	7	0.000106061	53.20000076	5.0331e-005	1057001.375	48999.97266	54999.83203	66000.38281	9167	6.199999809	61.5	0.1423608512
33	1988	3.789999962	2.400000095	18704.52344	70.83839417	0.6496631503	0.1000000015	0.3000000119	21	0.1513700038	0.1567499936	8762.188477	1	0	0	166	0.000152995	22	2.0276e-005	11	13	0.000270833	0	0	28	4	0.00054902	7.84310032e-005	28	0.00038889	7	9.7222e-005	43.7159996	4.0292e-005	1085002.875	48000.05859	50999.96094	71999.78906	9507	5.5	62.30000305	0.04980034754
34	1982	2.24000001	9	16665.87109	57.8578949	0.0894988105	0.1000000015	0.1000000015	19	2.81746006	0.1751590073	6971.983398	0	0	0	1061	0.000142799	263	3.5397e-005	157	73	0.000180247	16	3.950600149e-005	143	55	0.0003840237	0.0001477014303	147	0.00030061	71	0.000145194	270.6749878	3.643e-005	7430023.5	404999.7812	372372.8125	489005.6875	51802	9.699999809	57.79999924	0.009563359432
34	1983	2.24000001	7.800000191	17275.22852	58.57414627	0.0860091746	0.1000000015	0.1000000015	21	2.799949884	0.1682559997	6992.091797	0	0	0	932	0.000124799	210	2.812e-005	127	59	0.000150127	16	4.071199874e-005	109	44	0.0002941845	0.000118753378	138	0.00027992	59	0.000119675	232	3.1066e-005	7468008.5	393000.5938	370515.75	492998	52217	9.600000381	57.90000153	0.06594964862
34	1984	2.180000067	6.199999809	18065.93359	61.51868057	0.082417585	0.1000000015	0.1000000015	21	2.784849882	0.1607390046	6959.141113	0	0	0	922	0.000122655	152	2.0221e-005	88	64	0.000167539	12	3.141400157e-005	98	26	0.0002658218	7.052416186e-005	121	0.000242	33	6.6e-005	211.628006	2.8153e-005	7517019.5	382000.625	368667.9688	500000	52312	7.5	59.50000381	0.06688472629
34	1985	2.150000095	5.699999809	18662.07617	61.697052	0.0794491544	0.1000000015	0.1000000015	21	2.768280029	0.149364993	7023.037109	0	0	0	964	0.00012748	171	2.2613e-005	109	54	0.000144385	9	2.406400017e-005	103	34	0.0002807845	9.26861394e-005	119	0.00023705	37	7.3705e-005	203.4629974	2.6906e-005	7561970.5	374000.0625	366829.4062	502003.7812	53108	7.199999809	60.10000229	0.04098400101
34	1986	2.059999943	5	19421.05273	62.40752792	0.0773993805	0.1000000015	0.1000000015	21	2.819669962	0.1423150003	7224.901855	0	0	0	1039	0.000136262	182	2.3869e-005	107	76	0.000209945	9	2.486199992e-005	95	28	0.000260274	7.671232743e-005	128	0.00027409	39	8.3512e-005	205.0630035	2.6893e-005	7625017	361999.5625	364999.9688	466999.875	55090	7	60.70000076	0.05952199548
34	1987	2.00999999	4	20313	63.41219711	0.075000003	0.1000000015	0.1000000015	21	2.802400112	0.1294319928	7438.867188	0	0	0	1023	0.000133342	171	2.2289e-005	117	65	0.000185714	14	3.999999899e-005	98	22	0.00027606	6.197200128e-005	123	0.00027033	32	7.033e-005	204.2440033	2.6622e-005	7672001.5	350000.5312	354995.3125	454999.4375	57071	6.199999809	61.5	0.09390278906
34	1988	1.840000033	3.799999952	21168.43164	63.39522552	0.0721847936	0.1000000015	0.1000000015	21	2.802400112	0.1165409982	7598.87207	0	0	0	1051	0.000136122	200	2.5903e-005	135	67	0.00020303	11	3.333299901e-005	112	29	0.00032653	8.454800263e-005	137	0.00028721	55	0.000115304	206.9669952	2.6806e-005	7721014.5	330000.5	343000.6562	477002.9062	58671	5.5	62.30000305	0.06338510662
35	1982	1.580000043	9.199999809	11347.25488	55.88843155	0.2416467816	9.812800407	2.222860098	21	1.192199945	0.2089080065	8662.289062	0	0	0	577	0.000421784	117	8.55263e-005	60	37	0.000486842	11	0.0001447370014	66	20	0.0008556261	0.0002592806413	91	0.000892157	19	0.000186275	163.9499969	0.000119848	1367998.75	76000.01562	77136.49219	101999.9844	11850.00098	9.699999809	57.79999924	-0.02818678878
35	1983	1.659999967	10.10000038	11288.99121	55.14112854	0.3483371735	9.672300339	2.234380007	21	1.381299973	0.2088329941	8329.537109	0	0	0	531	0.000378745	83	5.92011e-005	44	28	0.000378378	4	5.405399861e-005	59	10	0.0007677215	0.0001301222801	66	0.000634615	16	0.000153846	137.3099976	9.7937e-005	1401998.75	74000.07812	76850.78125	104000.0625	11678.00098	9.600000381	57.90000153	0.003580950666
35	1984	1.379999995	7.5	11539.56055	57.46785355	0.4450549483	9.533800125	2.245959997	21	1.209300041	0.2086420059	8718.083984	0	0	0	497	0.000348527	96	6.73212e-005	45	18	0.00025	4	5.555600001e-005	45	12	0.0005877272	0.0001567272411	85	0.000809524	19	0.000180952	121.7399979	8.5373e-005	1426001.375	72000	76566.14062	104999.9766	12432	7.5	59.50000381	0.03866810724
35	1985	1.409999967	8.800000191	11861.22852	57.10116577	0.4290254116	9.397299767	2.257600069	21	1.086899996	0.2019129992	9151.045898	0	0	0	535	0.000368966	115	7.93103e-005	58	40	0.00056338	14	0.0001971830061	63	19	0.000825877	0.0002490740153	79	0.000759615	25	0.000240385	132.2899933	9.1232e-005	1449998.125	71000.03125	76282.54688	104000.0547	13268.99902	7.199999809	60.10000229	0.01595688425
35	1986	1.309999943	9.199999809	11825.59375	58.33333206	0.4179566503	9.262700081	2.269299984	21	1.081799984	0.2224979997	9596.344727	0	0	0	499	0.00033739	88	5.94997e-005	48	32	0.000444444	10	0.0001388889941	59	17	0.0007763158	0.000223684212	69	0.00071875	23	0.000239583	123	8.3164e-005	1479000.625	72000.07031	76000	96000	14193	7	60.70000076	-0.03738234565
35	1987	1.24000001	8.899999619	11898	57.96831131	0.4050000012	9.130000114	2.28105998	21	1.066699982	0.220807001	10077.34277	0	0	0	568	0.000378667	97	6.46667e-005	55	33	0.000458333	5	6.944400229e-005	53	10	0.00071622	0.0001351349929	78	0.000829787	20	0.000212766	160.3500061	0.000106899	1499998.625	72000.05469	73999.60938	94000.02344	15116	6.199999809	61.5	-0.05415453017
